customerId,comment,orderdate,next_purchase_days,non-meals,total_meat,total_white_meat,total_fish,total_vegetarian,total_vegan,language,totalLunch,TotalDinner,total_discounts,total_vouchers,mealPrice,voucherDiscount,planos,creditos,email_newsletter_weekly,email_marketing,classification,churn
10986,Puré muito doce (já sabia que era de Manga e que Manga é doce mas ficaria melhor o prato com puré de Abóbora por exemplo). Carne com mais gordura do que esperava.,2022-02-23T00:00:00Z,321,2,0,4,4,1,0,pt,13,0,0,3,65.925,17.13,0,0,TRUE,TRUE,0,TRUE
2223,A Comida cada tem menos qualidade na confecção,2022-02-22T00:00:00Z,77,1,0,13,2,6,1,pt,26,0,0,0,181.3,0,0,0,TRUE,TRUE,F,TRUE
2237,recebi o alerta por email 20min antes da entrega real,2022-02-22T00:00:00Z,0,10,0,6,0,1,0,pt,19,0,0,6,56.69,25.06,0,0,FALSE,FALSE,0,FALSE
2439,Comida chegou fria e grão muito duro,2022-02-22T00:00:00Z,652,7,0,1,2,7,2,pt,20,0,0,0,105.05,0,0,0,FALSE,FALSE,0,TRUE
6901,A hora de entrega 21:10,2022-02-22T00:00:00Z,3,10,0,19,8,3,5,pt,36,21,0,9,315.275,32.22,0,1,FALSE,TRUE,0,FALSE
7192,Achei muito líquido,2022-02-22T00:00:00Z,0,1,0,6,4,0,0,pt,17,0,0,3,95.23,9.82,0,0,TRUE,TRUE,F,FALSE
7284,"O Strogonoff Brasileiro não correspondeu às minhas expetativas. De todos os pratos que já provei, este foi aquele que menos gostei.",2022-02-22T00:00:00Z,42,1,0,12,18,5,5,pt,39,10,0,10,301.195,27.3,0,0,TRUE,TRUE,F,TRUE
8891,O prato não tinha grande sabor e o guanciale era quase inexistente. Os cinnamon rolls também estavam muito secos,2022-02-22T00:00:00Z,121,9,0,12,1,2,3,pt,35,0,0,13,166.26,34.19,0,0,TRUE,TRUE,M,TRUE
1548,O prato não correspondia ao prato que escolhi e paguei.,2022-02-21T00:00:00Z,1,1,0,46,13,1,0,pt,74,0,0,0,537.1,0,0,0,FALSE,FALSE,M,FALSE
6270,"O pedido só chegou as 13:45 e não era o prato encomendado. Fora isso, estava bom e reconheço que não é costume acontecer.",2022-02-21T00:00:00Z,0,8,0,9,5,0,1,pt,25,0,0,2,111.37,8.48,0,0,FALSE,FALSE,0,FALSE
6664,"A sopa não tinha sal, e pouco sabor",2022-02-21T00:00:00Z,1,89,0,39,19,3,3,pt,30,136,0,13,728.395,63.26,0,0,TRUE,TRUE,0,FALSE
8277,"Consistência do Arroz, pico de gallo por cima do arroz e nao à parte como era usual. filites super finos e sem sabor",2022-02-21T00:00:00Z,23,17,3,23,19,9,9,pt,88,0,0,1,484,5.9,0,0,FALSE,TRUE,F,FALSE
10555,Insosso e textura,2022-02-21T00:00:00Z,2,47,0,59,14,9,4,pt,144,21,0,8,850.53068,31.67,0,3,TRUE,TRUE,F,FALSE
1399,Potatoes and rice did not go well for me,2022-02-18T00:00:00Z,87,3,0,3,2,0,1,en,14,2,0,1,94.975,7.33,0,0,FALSE,FALSE,F,TRUE
5627,pouca quantidade,2022-02-18T00:00:00Z,5,10,0,40,15,10,16,pt,90,27,0,13,615.6662,78.24,0,0,TRUE,TRUE,F,FALSE
6715,A estafeta não saber a morada e ter sido bastante dificil faze-la chegar,2022-02-18T00:00:00Z,0,0,0,0,1,0,0,pt,1,0,0,0,6.9,0,0,0,TRUE,TRUE,F,FALSE
1162,"Temperature of food, taste for price paid ok, but real price too expensive",2022-02-17T00:00:00Z,0,0,0,1,0,0,0,en,1,0,0,1,2.37,5.53,0,0,FALSE,FALSE,M,FALSE
1165,A comida vinha fria... Bastante saborosa mas fria!!!,2022-02-17T00:00:00Z,0,0,0,0,0,1,0,pt,1,0,0,0,7.2,0,0,0,TRUE,TRUE,M,FALSE
2909,"Foi entregue depois da hora prevista (21h05), com indicação que já tinha sido entregue antes das 21h e já chegou quase frio",2022-02-17T00:00:00Z,0,0,0,3,0,0,0,pt,2,2,0,2,18.25,10.95,0,0,TRUE,TRUE,0,FALSE
2916,"Beef was to hard, not tender at all.",2022-02-17T00:00:00Z,5,21,0,27,2,5,7,en,67,7,0,0,435.9,0,0,0,FALSE,FALSE,F,FALSE
3782,Um pouco duro e seco,2022-02-17T00:00:00Z,13,1,0,0,5,5,2,pt,13,0,0,1,79.62,1.28,0,0,FALSE,FALSE,F,FALSE
4820,Carne muito salgada,2022-02-17T00:00:00Z,5,11,0,47,33,1,2,pt,83,54,0,2,916.2016,7.35,0,0,FALSE,FALSE,F,FALSE
6280,A comida toda estava opima. mas o tofu... muito mau. :(,2022-02-17T00:00:00Z,0,1,0,0,1,0,1,pt,3,0,0,0,16.1,0,0,0,TRUE,FALSE,F,FALSE
7107,O molho do caril estava muito liquido e sem sabor. Em experiencias passadas o caril era cremoso e intenso,2022-02-17T00:00:00Z,11,10,0,55,24,3,11,pt,118,0,0,19,701.92384,48.21,0,9,FALSE,FALSE,M,FALSE
1193,Demasiado salgado para meu gosto,2022-02-16T00:00:00Z,127,0,0,0,0,3,1,pt,5,0,0,0,31.55,0,0,0,TRUE,TRUE,F,TRUE
2862,Estava muito amargo para o meu gosto.,2022-02-16T00:00:00Z,1,13,0,19,3,3,0,pt,37,6,0,16,211.39,35.67,0,0,FALSE,FALSE,F,FALSE
3260,A comida vinha fria,2022-02-16T00:00:00Z,107,4,0,2,6,5,4,pt,22,0,0,1,131,5.9,0,0,FALSE,TRUE,M,TRUE
4610,O prato não é bom e o sabor a queijo demasiado intenso.,2022-02-16T00:00:00Z,2,7,0,163,49,6,7,pt,327,36,4,26,2054.3284,413.05,3,9,TRUE,TRUE,M,FALSE
6718,o Poke não tinha abacate,2022-02-16T00:00:00Z,6,3,0,34,35,8,8,pt,79,25,1,16,664.6625,52.73,0,1,FALSE,TRUE,0,FALSE
1460,Foi ngano queria dar 5 estrelas,2022-02-15T00:00:00Z,0,3,0,6,2,0,0,pt,12,0,0,0,71.55,0,0,0,TRUE,TRUE,0,FALSE
10625,"Carne muito, muito dura. Foi, talvez, a pior refeição na .",2022-02-15T00:00:00Z,1,32,0,16,16,2,0,pt,72,11,0,10,381.5971,29.27,0,1,TRUE,TRUE,M,FALSE
3306,Não sou fã do tempero,2022-02-14T00:00:00Z,2,22,0,12,27,15,15,pt,109,0,0,28,546.0975,94.84,0,0,FALSE,FALSE,M,FALSE
4633,"Comparando com experiÊncias iniciais, ema ue achei o panado de frango simplesmente delicioso, tendo vindo a constatar que se tem tornado cada vez mais gorduroso, o que é pena. Pondo de parte esse pormenor, a versão com arroz e brócolos parece-me mais equilibrada. Esta versão com massa/noodle que encomendei desta vez, embora saborosa, carece seriamente de legumes.",2022-02-14T00:00:00Z,35,11,0,24,13,7,4,pt,50,16,0,4,416.4,11,0,0,FALSE,FALSE,F,TRUE
6730,"os bróculos estavam muitos rijos, quase não dava para cortar com a faca.",2022-02-14T00:00:00Z,1,5,0,16,3,1,2,pt,39,0,0,0,251.85,0,0,0,FALSE,FALSE,F,FALSE
7853,"O sumo era muito bom, mas nada spicy",2022-02-14T00:00:00Z,18,17,0,52,16,16,7,pt,134,6,1,11,749.2374,100.63,0,0,TRUE,TRUE,F,FALSE
9487,Muitos sabores para um simples empadão.,2022-02-14T00:00:00Z,80,14,0,17,13,4,2,pt,61,0,1,6,334.8872,25.1,0,10,FALSE,FALSE,F,TRUE
1233,Pouca quantidade de carne,2022-02-11T00:00:00Z,4,5,0,22,12,6,0,pt,43,16,2,3,368.67,36.15,1,0,FALSE,FALSE,M,FALSE
2219,Prato muito gorduroso,2022-02-11T00:00:00Z,0,0,0,3,0,0,0,pt,4,0,0,0,29.4,0,0,0,TRUE,TRUE,F,FALSE
3231,"As bochechas tinham apresentação como se de comida de cadeia se tratasse. Antes adorava o prato, agora não tem nada a ver. Infelizmente não voltarei mais a pedir",2022-02-11T00:00:00Z,3,1,0,7,1,0,0,pt,14,3,0,2,102.61,5.19,0,0,FALSE,FALSE,M,FALSE
6379,"muito seco; sugestão de adicionar molho (ex.: tsatsiki, iogurte...)",2022-02-11T00:00:00Z,31,2,0,13,8,3,4,pt,31,0,0,3,201.72,5.58,0,0,TRUE,TRUE,F,TRUE
7321,Estava muito líquido. Parecia uma sopa e não carne com puré de batata.,2022-02-11T00:00:00Z,227,4,0,21,51,4,7,pt,107,0,0,11,718.2143,43.15,0,12,TRUE,TRUE,0,TRUE
1177,The soup had a bit of a flat taste,2022-02-10T00:00:00Z,1,5,0,1,3,0,0,en,9,0,1,0,0,0,0,0,FALSE,FALSE,F,FALSE
1188,Não correu nada mal. Só não gostei da sopa ☺️,2022-02-10T00:00:00Z,0,2,0,0,0,0,0,pt,2,2,0,0,19,0,0,0,TRUE,TRUE,0,FALSE
1949,Cenoura e ervilhas cruas e puré muito líquido. A carne estava excelente,2022-02-10T00:00:00Z,6,0,0,3,1,0,0,pt,5,0,0,0,34.7,0,0,0,TRUE,TRUE,F,FALSE
1995,"Pouca comida, a embalagem estava a meio",2022-02-10T00:00:00Z,25,0,0,0,1,1,1,pt,3,1,0,0,27.9,0,0,0,TRUE,TRUE,F,FALSE
2126,"A comida estava azeda, teve de ir para o lixo",2022-02-10T00:00:00Z,0,7,0,10,1,1,3,pt,7,16,0,0,129.7,0,0,0,FALSE,FALSE,0,FALSE
2998,Não corresponde ao anunciado além de que estava com um cheiro a queimado resultado foi para o lixo,2022-02-10T00:00:00Z,1,40,0,36,26,4,2,pt,178,0,1,0,1087.42,0,0,0,FALSE,FALSE,M,FALSE
3546,"I order this dish every week and this time it was not ok to eat.It smelled really bad as if it was not ok to eat, seemed like it had been cooked long ago and it was leftover. It was for my Child so did not even risk to give it to him! It was a waste of money and left my child without his favourite dish!",2022-02-10T00:00:00Z,6,4,0,29,1,0,0,en,18,17,0,2,207.16,4.49,0,0,TRUE,TRUE,0,FALSE
4236,Encomendei dois frangos crocante com amêndoas e entregaram um frango e uma bolonhesa,2022-02-10T00:00:00Z,78,3,0,24,6,0,0,pt,33,1,0,1,236.05,5.9,0,0,TRUE,TRUE,0,TRUE
5842,O arroz estava um pouco gorduroso,2022-02-10T00:00:00Z,0,8,0,8,2,4,1,pt,27,0,0,2,130.1533,1.85,0,0,FALSE,FALSE,F,FALSE
6981,O arroz de pato 🦆 nem carne tinha. Basicamente só comi arroz. Sempre encomendei e foi a primeira vez que acontece.,2022-02-10T00:00:00Z,63,3,0,11,2,0,0,pt,12,9,0,4,114.22,13.13,0,0,TRUE,TRUE,F,TRUE
1215,Quantidade de frango muito reduzida.,2022-02-09T00:00:00Z,1,0,0,3,0,0,0,pt,3,0,0,2,15.01,8.29,0,0,FALSE,FALSE,F,FALSE
1961,they forgot about the forks,2022-02-09T00:00:00Z,0,7,0,2,1,1,0,en,7,8,0,2,57.87,8.63,0,0,TRUE,TRUE,F,FALSE
3705,Atraso na entrega (13h35) e como consequência comida (ainda mais) fria,2022-02-09T00:00:00Z,139,39,0,43,16,1,0,pt,125,0,0,5,727.57,21.98,0,0,TRUE,TRUE,M,TRUE
9096,"Grão precisa de ser um pouco mais cozido, estava demais al dente",2022-02-09T00:00:00Z,0,173,3,197,276,83,107,en,899,103,3,31,422.13,3074.52,2,9,FALSE,TRUE,M,FALSE
11643,"Pouca amendoa, sabor pouco itenso. Os noodles não eram muito bons, os que servem com o frango panado são muito melhores quer em sabor e consistência.",2022-02-09T00:00:00Z,2,44,0,85,7,2,1,pt,144,0,0,25,796.33,52.92,0,0,FALSE,TRUE,F,FALSE
11773,Chegou muito tarde,2022-02-09T00:00:00Z,1,1,4,45,23,11,0,pt,95,0,0,1,357.3,1,0,0,TRUE,TRUE,F,FALSE
1262,Pouco sabor,2022-02-08T00:00:00Z,6,4,0,9,10,10,4,pt,52,0,0,0,358.2,0,0,0,FALSE,FALSE,F,FALSE
1423,A sopa não estava como de costume.,2022-02-08T00:00:00Z,2,42,0,13,24,3,2,pt,100,0,0,0,517.45,0,0,0,TRUE,TRUE,M,FALSE
1740,Atraso significativo (cerca de 30 minutos),2022-02-08T00:00:00Z,37,0,0,3,0,0,0,pt,1,2,0,3,2.07,20.63,0,0,FALSE,FALSE,M,TRUE
1934,O arroz estava muito mal cozido :(,2022-02-08T00:00:00Z,15,8,0,8,1,1,1,pt,22,0,0,2,113.05,6.15,0,0,TRUE,TRUE,F,FALSE
2873,ao que parece houveram problemas de rede que impediram que a entrega decorresse dentro do tempo esperado.,2022-02-08T00:00:00Z,0,2,0,0,1,4,6,pt,13,0,0,2,78.49,6.31,0,0,TRUE,TRUE,F,FALSE
3163,"Salada muito seca , não vale o preço",2022-02-08T00:00:00Z,50,6,0,19,15,4,2,pt,48,16,0,2,436.4655,3.33,0,0,FALSE,FALSE,0,TRUE
3432,"Deliveryman was not wearing mask. Claimed there was a problem and did not deliver soup as ordered, and paid.",2022-02-08T00:00:00Z,1,666,0,144,260,27,26,en,709,450,1,10,5055.57,19.2,0,0,TRUE,TRUE,0,FALSE
4887,Ossos na alheira,2022-02-08T00:00:00Z,9,374,0,89,20,3,0,pt,526,0,0,2,1675.4,7.8,0,0,FALSE,FALSE,M,FALSE
10919,"Nada correu menos bem. É uma questão de gosto: a massa vinha um pouco ""extra cozida"", um pouco mole de mais para o meu gosto, que prefiro algo mais al dente. Os legumes porém estavam mais no ponto certo.",2022-02-08T00:00:00Z,24,39,0,60,70,33,38,pt,206,91,0,40,1760.9462,108.23,0,1,TRUE,TRUE,M,FALSE
11726,"A simpatia, tempo o que ok. O prato pedido - almondegas, recebido - hamburguer de alheira.estava bom mas não tinha sido o pedido.",2022-02-08T00:00:00Z,210,3,6,47,79,37,18,pt,240,11,0,9,1430.0351,41.01,0,0,TRUE,TRUE,F,TRUE
1389,Chegou atrasado,2022-02-07T00:00:00Z,35,1,0,16,7,2,1,pt,38,3,0,11,271.445,25.41,0,0,FALSE,FALSE,0,TRUE
2054,"Apesar de todo o prato estar bom, o equilibrio entre doses da batata gratinada com o rosbife. A salada de rúcula poderia incluir um tempero",2022-02-07T00:00:00Z,0,3,0,1,2,0,1,pt,9,0,0,1,37.2,11.11,0,0,TRUE,FALSE,M,FALSE
2484,"Pouca carne, courgette e ananás",2022-02-07T00:00:00Z,74,3,0,31,4,8,7,pt,71,0,0,3,401.71,75.04,0,0,FALSE,FALSE,F,TRUE
7355,Pouco novilho para a quantidade de puré e pouquissimos bimis,2022-02-07T00:00:00Z,8,4,0,36,9,6,18,pt,82,0,0,7,533.8,8.85,0,0,TRUE,FALSE,F,FALSE
7620,um pouco doce,2022-02-07T00:00:00Z,1,0,0,4,7,0,1,pt,16,0,0,1,97.6,6.9,0,0,FALSE,FALSE,0,FALSE
1229,Average,2022-02-04T00:00:00Z,0,2,0,1,0,0,0,pt,1,3,0,1,17,3.2,0,0,FALSE,FALSE,M,FALSE
1341,Entrega atrasada e aviso em cima da hora! Quando tem um periodo de 40mim para entregar,2022-02-04T00:00:00Z,11,0,0,5,0,0,0,pt,13,1,1,0,96.7,0,0,0,FALSE,FALSE,F,FALSE
2264,Salgado,2022-02-04T00:00:00Z,411,2,0,2,1,0,0,pt,6,6,0,1,66.65,1.55,0,0,TRUE,TRUE,M,TRUE
2923,Não entregaram parte da encomenda (a bebida) e nem contactaram.,2022-02-04T00:00:00Z,77,109,0,41,8,5,6,pt,112,92,0,3,819.87,96.61,0,0,FALSE,FALSE,M,TRUE
4811,Tinha pouco salmao,2022-02-04T00:00:00Z,12,3,0,15,4,5,1,pt,34,0,0,7,188.215,32.18,0,0,FALSE,TRUE,F,FALSE
5833,Estava um pouco salgada,2022-02-04T00:00:00Z,10,8,0,84,94,8,15,pt,212,47,0,13,1621.11304,98.92,0,0,FALSE,TRUE,M,FALSE
6168,"Recebi um artigo errado e o motorista deu-me a indicação de que devia ficar com o produto, quando afinal não devia ter ficado.",2022-02-04T00:00:00Z,10,18,0,9,2,5,1,pt,32,10,1,0,206.8,0,0,0,FALSE,FALSE,0,FALSE
6969,nao foi entregue o strogonoff mas sim um prato vegetariano que nao pedi,2022-02-04T00:00:00Z,47,4,0,5,7,0,1,pt,16,6,0,7,106.615,20.18,0,4,TRUE,TRUE,F,TRUE
10580,O sabor do pesto é muito forte,2022-02-04T00:00:00Z,4,2,1,17,1,1,0,pt,29,1,0,4,205.425,7.78,0,0,FALSE,TRUE,M,FALSE
1190,"Deixou a comida na porta sem avisar, e ficou fria",2022-02-03T00:00:00Z,0,1,0,5,3,2,0,pt,5,9,0,0,97.7,0,0,0,TRUE,TRUE,M,FALSE
1196,o prato trazia pimento que não estava descrito nos ingredientes (julgo que por sustituição do alho francês),2022-02-03T00:00:00Z,48,2,0,0,2,0,0,pt,5,0,0,1,20.2,7.5,0,0,FALSE,FALSE,F,TRUE
1202,o prato nao tinha muito sabor,2022-02-03T00:00:00Z,11,1,0,0,1,1,0,pt,3,0,0,2,10.28,4.82,0,0,FALSE,FALSE,F,FALSE
1240,Chegou depois da hora,2022-02-03T00:00:00Z,0,3,0,2,0,1,0,pt,0,6,0,1,29.4,0.9,0,0,FALSE,TRUE,F,FALSE
1728,"Como na imagem eram batatas doces amarelas esperava que fosse assim, mas era maioritariamente batata doce laranja e vinha uma amarela. Pessoalmente, não gosto muito de batata doce laranja mas o hamburguer de grao era muito bom",2022-02-03T00:00:00Z,43,3,0,3,8,2,2,pt,13,6,0,2,126.545,5.25,0,0,FALSE,FALSE,F,TRUE
2355,Estava e sabia muito a gordura (óleo),2022-02-03T00:00:00Z,0,0,0,1,0,0,0,pt,0,2,0,0,14.7,0,0,0,FALSE,FALSE,F,FALSE
3056,"Prato desequilibrado, o puré de manhã e demasiado doce, deveria ser apenas um “molho”. Faltou acompanhamento. Não se come todo aquele pure de manga, parecia a sobremesa.",2022-02-03T00:00:00Z,0,59,0,62,33,4,0,pt,157,41,0,6,1109.8,28.73,0,0,FALSE,TRUE,F,FALSE
4615,"Não gostei do sabor, peças com demasiado arroz",2022-02-03T00:00:00Z,6,60,0,129,48,2,2,pt,297,17,1,7,1928.9014,29.85,0,13,FALSE,FALSE,M,FALSE
4709,"A carne estufada está muito mal, em pouca quantidade e muita gordura. Não consegui comer, o sabor estava mal.",2022-02-03T00:00:00Z,11,15,0,135,31,12,17,pt,169,142,0,9,2064.79968,37.43,0,1,FALSE,FALSE,F,FALSE
5821,Problemas na localização com o GPS. Mas entregou com simpatia e estava tudo certo.,2022-02-03T00:00:00Z,0,3,0,1,0,1,0,pt,3,3,0,0,28.85,0,0,0,FALSE,FALSE,F,FALSE
9204,"Verifico um padrão de diminuição da qualidade do serviço de entrega - mais uma vez hoje o estafeta estava no local errado e tive de ter contacto telefónico. No passado o serviço de entrega era distintivo, neste momento está abaixo da média",2022-02-03T00:00:00Z,7,10,1,95,33,16,19,pt,218,1,0,4,1359.8,5.9,0,0,FALSE,TRUE,0,FALSE
1205,Tempo de espera prolongado. Entregue aprox 40min depois das 13h15,2022-02-02T00:00:00Z,55,1,0,3,1,0,0,pt,5,0,0,2,22.7,8.8,0,0,FALSE,FALSE,F,TRUE
1416,"Arroz , chouriço nem vi nenhum nem senti sabir de chouriço no arroz. Pato desfiado era só gorduras e peles não havia praticamente carne. O pior prato que comi vosso até hoje.",2022-02-02T00:00:00Z,6,6,0,16,6,0,0,pt,44,0,0,0,275,0,0,0,FALSE,FALSE,0,FALSE
1845,Muito arroz e pouco dos demais ingredientes,2022-02-02T00:00:00Z,2,0,0,4,9,1,0,pt,24,0,0,2,162.92,8.38,0,0,FALSE,FALSE,M,FALSE
2125,Não foi entregue,2022-02-02T00:00:00Z,14,5,0,32,3,3,7,pt,54,0,0,2,314.38,56.08,0,0,TRUE,TRUE,0,FALSE
2675,Sabor da comida,2022-02-02T00:00:00Z,0,0,0,2,0,1,0,pt,0,4,0,2,17.025,9.87,0,0,TRUE,TRUE,F,FALSE
3151,"Os bifes estavam insonsos e faltou mais fritura à batatas, ficaram moles",2022-02-02T00:00:00Z,6,12,0,2,2,1,0,pt,12,9,1,0,75.08,0,0,0,TRUE,TRUE,F,FALSE
6898,Acho que o serviço deveria ocorrer mais cedo. A entrega ocorre sempre próximo das 9 o que leva a jantar já tarde.,2022-02-02T00:00:00Z,13,12,0,20,7,4,3,pt,54,3,0,7,295.2528,20.15,0,0,FALSE,FALSE,0,FALSE
9156,Algum tempero de que não gosto tanto. Gosto pessoal,2022-02-02T00:00:00Z,7,27,0,19,8,8,4,pt,93,0,0,2,488.02,2.38,0,6,TRUE,TRUE,F,FALSE
1447,Pouca carne,2022-02-01T00:00:00Z,66,0,0,18,1,2,0,pt,34,0,0,0,244.35,0,0,0,FALSE,FALSE,0,TRUE
3567,Tinha pouco saber (quiça necessitasse um pouco mais de sal) e não suficientemente quente,2022-02-01T00:00:00Z,37,1,0,5,4,0,0,pt,15,0,0,0,106.55,0,0,0,TRUE,TRUE,0,TRUE
6112,A quantidade vs preço,2022-02-01T00:00:00Z,35,7,0,10,6,1,0,pt,14,13,0,0,171.9,0,0,0,FALSE,FALSE,0,TRUE
10373,Não veio o sumo 😞,2022-02-01T00:00:00Z,1,14,1,74,43,36,17,pt,249,0,0,1,1645.75,8.9,0,40,TRUE,TRUE,F,FALSE
1255,a confeção..,2022-01-31T00:00:00Z,0,0,0,1,0,0,0,pt,0,1,0,1,0.645,5.81,0,0,FALSE,FALSE,F,FALSE
3846,Horário de entrega,2022-01-31T00:00:00Z,59,4,0,41,1,1,1,pt,58,0,0,6,362.79,15.26,0,0,TRUE,TRUE,0,TRUE
4476,o estafeta deu como entregue a refeição e não tinha sido entregue,2022-01-31T00:00:00Z,14,1,0,12,9,2,1,pt,41,0,0,2,274.5736,2.03,0,0,TRUE,TRUE,0,FALSE
5393,A quantidade dos filetes diminuiu bastante,2022-01-31T00:00:00Z,0,5,0,19,16,3,0,pt,32,17,0,8,282.0542,25.09,0,0,FALSE,FALSE,0,FALSE
7862,td ok,2022-01-31T00:00:00Z,1,15,0,36,50,26,8,pt,146,9,0,4,1068.4,22.6,0,9,FALSE,FALSE,M,FALSE
1206,"Sop muito saborosa, mas não recebi os 250  ml. Talz tenha sido a sopa que entornou, mas precisam de usar embalagens hermeticas para liquidos.",2022-01-28T00:00:00Z,0,2,0,3,1,0,0,pt,3,4,0,2,35.78,6.22,0,0,FALSE,FALSE,M,FALSE
1252,Sumo sem sabor e pouca polpa,2022-01-28T00:00:00Z,35,2,0,5,2,0,0,pt,9,0,0,0,58.75,0,0,0,TRUE,TRUE,F,TRUE
1402,Veio muito cedo. Chegou eram 12h20,2022-01-28T00:00:00Z,0,0,0,1,1,0,0,pt,2,0,0,2,6.21,9.19,0,0,TRUE,TRUE,F,FALSE
3274,Acho que hoje nada correu bem... Tinha pouco sabor,2022-01-28T00:00:00Z,19,94,0,36,20,10,2,pt,205,0,1,3,556.03,74.73,0,0,TRUE,TRUE,F,FALSE
5950,Arroz empastado gambas moles,2022-01-28T00:00:00Z,0,428,0,173,237,22,82,pt,737,359,1,22,5659.305,131.55,0,2,FALSE,TRUE,M,FALSE
1302,very late,2022-01-27T00:00:00Z,1,0,0,124,74,16,5,en,261,0,1,0,0,0,0,0,TRUE,TRUE,M,FALSE
4985,A quantidade da dose de lasanha é muito pequena comparado com as dose dos outros pratos que para mim estão na dose ideal.,2022-01-27T00:00:00Z,0,0,0,3,1,0,0,pt,0,5,0,0,36.7,0,0,0,TRUE,TRUE,M,FALSE
11730,pedimos almondegas e veio caril.,2022-01-27T00:00:00Z,8,0,11,141,55,10,9,pt,298,0,0,8,1466.322,49.21,0,15,FALSE,TRUE,M,FALSE
1209,My food was fine but the portion is wayyyy too little,2022-01-26T00:00:00Z,649,9,0,2,0,1,0,en,17,0,0,0,68.2,0,0,0,FALSE,FALSE,M,TRUE
3064,Muito pouco pato,2022-01-26T00:00:00Z,35,1,0,14,5,0,0,pt,27,0,0,8,147.98285,25.24,0,0,TRUE,TRUE,0,TRUE
3096,Trocaram os pratos de bife por frango chinês e não me comunicam ainda hj sobre a devolução da diferença do custo.,2022-01-26T00:00:00Z,7,24,0,22,3,5,4,pt,17,64,0,3,459.945,9.96,0,0,TRUE,TRUE,F,FALSE
6633,"Arroz de pato não supreendeu. Não tinha quase pato nenhum, era praticamente arroz com arroz.",2022-01-26T00:00:00Z,1,15,0,52,27,6,14,pt,124,0,0,35,687.7097,102.03,0,2,FALSE,FALSE,F,FALSE
10491,Tinha pouco peixe,2022-01-26T00:00:00Z,2,16,0,79,38,34,10,pt,235,0,0,1,1572.2,0.9,0,0,TRUE,TRUE,0,FALSE
10620,O cheiro e sabor eram demasiado fortes e isso devia ser de alguma forma advertido para não se gerar desperdício. Eu por exemplo costumo comer de tudo e não fui capaz de comer a sopa.,2022-01-26T00:00:00Z,0,2,0,3,4,3,0,pt,13,0,0,2,71.7024,3.09,0,0,FALSE,FALSE,M,FALSE
11478,"A carne nao vinha desfiada, vinha em pedaços grandes, muito rija e com nervos. Já tinha pedido uma vez este prato e tinha adorado a carne mas desta vez de facto nao correspondeu.",2022-01-26T00:00:00Z,1,12,0,50,28,14,11,pt,146,31,0,2,1161.15,7.3,0,0,FALSE,FALSE,F,FALSE
1212,não sabia que o salmão era crú,2022-01-25T00:00:00Z,0,2,0,5,1,2,2,pt,14,1,0,0,100.6,0,0,0,TRUE,TRUE,M,FALSE
3763,chegou no limite do tempo e a comida estava fria,2022-01-25T00:00:00Z,0,0,0,0,0,0,0,pt,3,0,0,0,18.7,0,0,0,FALSE,FALSE,M,FALSE
5264,"Dose cheia de puré poucas “2,5” bochechas",2022-01-25T00:00:00Z,0,0,0,13,8,0,0,pt,48,0,0,9,281.0446,19.35,0,2,TRUE,TRUE,M,FALSE
10739,"Cold, dry and not as  as previously",2022-01-25T00:00:00Z,51,1,1,15,2,2,2,en,29,0,0,1,168.2,5.9,0,0,FALSE,FALSE,M,TRUE
11604,A sopa estava muito salgada :(,2022-01-25T00:00:00Z,6,21,2,11,10,8,3,pt,35,25,0,1,289,6.9,0,0,FALSE,FALSE,F,FALSE
1396,Empregado antipático,2022-01-24T00:00:00Z,0,0,0,1,1,0,0,pt,2,0,0,0,16.4,0,0,1,FALSE,FALSE,F,FALSE
2602,"Estavam muito secas, precisavam de ingredientes mais húmidos.",2022-01-24T00:00:00Z,45,40,0,17,16,5,5,pt,87,0,0,1,436.7,5.9,0,0,FALSE,FALSE,F,TRUE
3200,O pranto parecia reaquecido o frango e o arroz estavam ressequidos,2022-01-24T00:00:00Z,14,0,0,69,73,8,17,pt,144,40,0,10,1353.11,25.23,0,24,TRUE,TRUE,F,FALSE
11774,"Ao contrário de diversas vezes que pedi no passado, desta vez o caril estava sem sabor.",2022-01-24T00:00:00Z,23,7,13,93,64,17,11,pt,249,8,0,26,1468.66,49.68,0,14,FALSE,TRUE,0,FALSE
1782,Batatas fritas um pouco amolecidas,2022-01-21T00:00:00Z,0,1,0,0,2,1,0,pt,2,2,0,3,3.94,19.06,0,0,FALSE,TRUE,F,FALSE
2784,Estava um pouco salgado e tinha poucos grelos.,2022-01-21T00:00:00Z,62,0,0,3,2,1,2,pt,13,0,0,0,90.55,0,0,0,FALSE,FALSE,F,TRUE
4140,"Pela primeira vez a comida vinha muito gordurosa, tanto o frango como os noodles.",2022-01-21T00:00:00Z,0,3,0,7,0,0,2,pt,8,5,0,1,74.11,0.59,0,0,FALSE,FALSE,F,FALSE
5152,Camarões «moídos»,2022-01-21T00:00:00Z,3,8,0,12,6,2,2,pt,30,5,0,4,173.8936,16.36,0,0,TRUE,TRUE,0,FALSE
5913,Demorou mais que era suposto e o estafeta perdeu-se.,2022-01-21T00:00:00Z,0,3,0,5,5,1,0,pt,16,0,0,8,56.3452,34.7,0,0,FALSE,FALSE,F,FALSE
